id,substance_name,measurement,amount,remainder,price,total_cost,creation_date,notes,normative,recipe
2,перекис водню,мл,1000.0000000000,2000.0000000000,0.0462000000,46.2000000000,2021-01-04 12:01:01.962528,Приход на склад. 6 місяців
до березня 2021,None,None
3,Борна кислота H3BO3,г,3024.0000000000,3024.0000000000,0.0900000000,272.1600000000,2021-01-04 12:05:30.249567,Приход на склад. 3 роки
до січня 2022,None,None
4,сечовина (карбамід),г,2620.0000000000,2620.0000000000,0.0390000000,102.1800000000,2021-01-04 12:12:50.117162,Приход на склад. 3 роки
до вересня 2023,None,None
5,хлороформ,мл,9000.0000000000,9000.0000000000,0.0900000000,810.0000000000,2021-01-04 12:14:54.942197,Приход на склад. 1 рік
до квітня 2021,None,None
6,ефір петролейний (масло шервуда) (40-65),мл,13000.0000000000,13000.0000000000,0.1620000000,2106.0000000000,2021-01-04 12:25:00.946863,Приход на склад. 1 рік
до липня 2021,None,None
8,кислота азотна (концентрована) чда,мл,1000.0000000000,1000.0000000000,0.0462000000,46.2000000000,2021-01-04 12:31:51.179900,Приход на склад. 6 місяців
до березня 2021,None,None
9,калій сірчанокислий х.ч.,г,3000.0000000000,3000.0000000000,0.3420000000,1026.0000000000,2021-01-04 12:37:55.747974,Приход на склад. 10.2020
3 роки
до 10.2023,None,None
10,ефір петролейний (масло шервуда) (40-65),мл,2000.0000000000,15000.0000000000,0.1620000000,324.0000000000,2021-01-04 12:39:50.937285,Приход на склад. 01.09.2020
1 рік
до 01.09.2021,None,None
11,Гідроксид натрію NaOH,г,15000.0000000000,15000.0000000000,0.0600000000,900.0000000000,2021-01-04 12:41:30.505012,Приход на склад. листопад 2020
1 рік
до листопад 2021,None,None
12,хлороформ,мл,5000.0000000000,14000.0000000000,0.0600000000,300.0000000000,2021-01-04 12:43:20.941535,Приход на склад. листопад 2020
1 рік
до листопад 2021,None,None
13,перекис водню,мл,1000.0000000000,3000.0000000000,0.0420000000,42.0000000000,2021-01-04 12:44:40.734906,Приход на склад. листопад 2020
6 місяців
до червень 2021,None,None
14,гідроксид калію (їдкий) ч.д.а.,г,3000.0000000000,3000.0000000000,0.1086000000,325.8000000000,2021-01-04 12:46:50.631850,Приход на склад. жовтень 2020
3 роки
до жовтень 2023,None,None
15,Феноловий червоний чда,г,100.0000000000,100.0000000000,3.3000000000,330.0000000000,2021-01-04 13:09:12.842925,Приход на склад. січень 2019 
3 роки
до січень 2022,None,None
16,Метиловий синій,г,50.0000000000,50.0000000000,2.7300000000,136.5000000000,2021-01-04 13:17:40.067394,Приход на склад. листопад 2018
3 роки
до листопад 2021,None,None
17,Метиловий червоний,г,50.0000000000,50.0000000000,3.0000000000,150.0000000000,2021-01-04 13:19:00.613096,Приход на склад. вересень 2020 
2 роки
до вересень 2022,None,None
